institution_id,name,category,region_id,region_name,city,postcode,founded_year
363,Holy Trinity Primary Academy,Primary School,11,Wales,Aberystwyth,SY45 3NB,1981
364,St Andrew's Infant School,Primary School,8,South East England,Canterbury,CT84 5UH,1993
365,All Saints C of E Primary School,Primary School,8,South East England,Portsmouth,PO32 1WJ,1941
366,St George's Primary Academy,Primary School,3,Yorkshire and the Humber,Leeds,LS92 8EF,1964
367,Albert Community Primary School,Primary School,7,Greater London,Camden,NW42 5BD,1953
368,The Grove Primary School,Primary School,3,Yorkshire and the Humber,Sheffield,S54 3BR,1924
369,St Peter's Primary School,Primary School,4,East Midlands,Leicester,LE73 2PN,1956
370,Town End Church School,Primary School,5,West Midlands,Worcester,WR65 8LH,1914
371,Garden Junior School,Primary School,4,East Midlands,Derby,DE2 6NY,1927
372,Oakwood Primary Academy,Primary School,9,South West England,Bath,BA66 6DR,1989
373,All Saints Church School,Primary School,3,Yorkshire and the Humber,Sheffield,S32 1LR,1962
374,Northfield Infant School,Primary School,8,South East England,Milton Keynes,MK75 1LQ,1957
375,Lakeside C of E Primary School,Primary School,9,South West England,Bristol,BS40 3RW,1999
376,Greenview C of E Primary School,Primary School,11,Wales,Aberystwyth,SY48 4JF,1955
377,Bridgewater Infant School,Primary School,5,West Midlands,Stoke-on-Trent,ST90 9UX,1986
378,Ridgeway Community Primary School,Primary School,4,East Midlands,Leicester,LE68 8WQ,1900
379,Holy Trinity Primary School,Primary School,7,Greater London,Camden,NW65 4YX,2020
380,Holy Trinity Community Primary School,Primary School,7,Greater London,Bromley,BR12 9TB,2005
381,The Avenue Primary School,Primary School,5,West Midlands,Worcester,WR87 5AR,1998
382,Bridgewater Community Primary School,Primary School,8,South East England,Oxford,OX6 7QD,1898
383,St Thomas' Church School,Primary School,6,East of England,Cambridge,CB37 7GF,1888
384,Maple Primary Academy,Primary School,4,East Midlands,Lincoln,LN11 9FQ,1976
385,Cedar Catholic Primary School,Primary School,7,Greater London,Camden,NW1 1NT,1937
386,Birch Primary Academy,Primary School,9,South West England,Bournemouth,BH32 8QF,1938
387,Ridgeway C of E Primary School,Primary School,8,South East England,Canterbury,CT85 7ZA,1888
388,Maple Primary School,Primary School,8,South East England,Oxford,OX95 1RT,1942
389,Ridgeway Primary School,Primary School,8,South East England,Reading,RG65 5JY,1915
390,Hilltop Infant School,Primary School,2,North West England,Blackpool,FY39 3WJ,1940
391,The Manor Church School,Primary School,2,North West England,Preston,PR45 7WP,1892
392,Sacred Heart Junior School,Primary School,9,South West England,Plymouth,PL24 9UJ,1976
393,Victoria Primary School,Primary School,10,Scotland,Aberdeen,AB54 9WF,1985
394,Maple Infant School,Primary School,2,North West England,Preston,PR69 4BL,1903
395,Beechwood Primary School,Primary School,2,North West England,Blackpool,FY25 9HU,1898
396,Brookfield Primary School,Primary School,8,South East England,Brighton,BN25 2UJ,1934
397,Westfield Infant School,Primary School,9,South West England,Gloucester,GL49 8XQ,1952
398,Victoria C of E Primary School,Primary School,2,North West England,Preston,PR98 6HQ,2000
399,Bridgewater Catholic Primary School,Primary School,2,North West England,Manchester,M34 9YY,1884
400,Highfield Community Primary School,Primary School,9,South West England,Exeter,EX73 4UX,1977
401,Highfield Junior School,Primary School,3,Yorkshire and the Humber,Doncaster,DN93 8TG,2005
402,Mount Pleasant Church School,Primary School,9,South West England,Exeter,EX70 1WB,1927
403,Lakeside Primary School,Primary School,10,Scotland,Edinburgh,EH53 3JD,1881
404,Hillside Church School,Primary School,9,South West England,Bristol,BS8 8UA,1975
405,Willow Primary School,Primary School,7,Greater London,Camden,NW68 5XN,1884
406,Greenview Primary Academy,Primary School,7,Greater London,Hackney,E14 2WF,1925
407,Town End Junior School,Primary School,8,South East England,Portsmouth,PO35 7DQ,1970
408,Greenview Community Primary School,Primary School,1,North East England,Middlesbrough,TS88 2BD,1956
409,Greenview Catholic Primary School,Primary School,2,North West England,Lancaster,LA64 7PY,1901
410,Town End Primary School,Primary School,12,Northern Ireland,Belfast,BT28 8LB,1938
411,Northfield Primary School,Primary School,11,Wales,Aberystwyth,SY41 1HY,1925
412,Fairfield Primary Academy,Primary School,7,Greater London,Hackney,E39 3YJ,1899
413,Sunnyfield Infant School,Primary School,6,East of England,Peterborough,PE97 3DW,1978
414,St Paul's C of E Primary School,Primary School,9,South West England,Exeter,EX30 2PZ,1991
415,Cedar Infant School,Primary School,4,East Midlands,Northampton,NN82 5TU,1887
416,Elm Primary Academy,Primary School,8,South East England,Portsmouth,PO88 7DZ,1927
417,Fairfield C of E Primary School,Primary School,8,South East England,Reading,RG35 3RF,1901
418,St Andrew's Primary School,Primary School,9,South West England,Exeter,EX57 6LE,1958
419,Birch Church School,Primary School,7,Greater London,Croydon,CR53 2AD,2011
420,Elm Primary School,Primary School,2,North West England,Manchester,M53 7DX,1954
421,The Avenue Catholic Primary School,Primary School,11,Wales,Swansea,SA22 3LN,1977
422,St Thomas' Catholic Primary School,Primary School,8,South East England,Reading,RG36 7NU,1991
423,Beechwood Community Primary School,Primary School,4,East Midlands,Derby,DE14 3NA,1997
424,Pinewood Primary Academy,Primary School,1,North East England,Durham,DH57 6SZ,1964
425,Albert Infant School,Primary School,7,Greater London,Bromley,BR51 6NU,1925
426,Park Primary Academy,Primary School,1,North East England,Sunderland,SR51 6EY,1951
427,Oakwood Primary School,Primary School,8,South East England,Portsmouth,PO91 4TN,1998
428,Valley Primary Academy,Primary School,10,Scotland,Edinburgh,EH18 5JL,2007
429,Beechwood Church School,Primary School,3,Yorkshire and the Humber,Doncaster,DN69 9SX,1982
430,St George's Community Primary School,Primary School,7,Greater London,Bromley,BR22 1YR,1970
431,St George's Junior School,Primary School,1,North East England,Durham,DH66 9XY,1936
432,Cedar Church School,Primary School,9,South West England,Bath,BA20 6AU,2008
433,St Andrew's C of E Primary School,Primary School,7,Greater London,Ealing,W45 5PT,1916
434,Albert C of E Primary School,Primary School,4,East Midlands,Northampton,NN93 8PD,1992
435,Sunnyfield Catholic Primary School,Primary School,8,South East England,Milton Keynes,MK67 3XG,1942
436,Victoria Community Primary School,Primary School,2,North West England,Lancaster,LA81 3GS,1983
437,Pinewood Community Primary School,Primary School,2,North West England,Chester,CH76 7RA,1995
438,The Avenue C of E Primary School,Primary School,9,South West England,Bath,BA24 6PH,2017
439,Lakeside Church School,Primary School,5,West Midlands,Wolverhampton,WV82 6ZR,2015
440,Holy Trinity Infant School,Primary School,3,Yorkshire and the Humber,Hull,HU59 3NZ,1970
441,Brookfield C of E Primary School,Primary School,3,Yorkshire and the Humber,Doncaster,DN48 3WR,1926
442,The Avenue Primary Academy,Primary School,2,North West England,Liverpool,L24 8XG,1988
443,Southfield Catholic Primary School,Primary School,6,East of England,Peterborough,PE41 8ZB,1927
444,Queen Elizabeth Catholic Primary School,Primary School,10,Scotland,Edinburgh,EH50 9WU,1929
445,Valley Community Primary School,Primary School,2,North West England,Lancaster,LA5 5JX,1954
446,Victoria Church School,Primary School,8,South East England,Milton Keynes,MK66 2YE,2020
447,Beech Primary School,Primary School,8,South East England,Portsmouth,PO70 4SE,1992
448,Maple Junior School,Primary School,9,South West England,Gloucester,GL12 8EJ,1969
449,Ashwood Infant School,Primary School,8,South East England,Canterbury,CT22 3HH,1989
450,Hawthorn Junior School,Primary School,4,East Midlands,Northampton,NN22 6NN,2017
451,Sunnyfield C of E Primary School,Primary School,6,East of England,Colchester,CO97 7BL,1914
452,Westfield Primary Academy,Primary School,10,Scotland,Glasgow,G19 5SR,2005
453,Greenview Infant School,Primary School,5,West Midlands,Birmingham,B63 6YA,1996
454,St Andrew's Church School,Primary School,10,Scotland,Inverness,IV9 9RH,1971
455,Queen Elizabeth Junior School,Primary School,1,North East England,Sunderland,SR37 6XY,1962
456,Queen Elizabeth Infant School,Primary School,7,Greater London,Hackney,E6 2TA,1892
457,Birch Community Primary School,Primary School,7,Greater London,Hackney,E84 5GL,1913
458,Eastfield C of E Primary School,Primary School,7,Greater London,Bromley,BR86 3BR,1975
459,St Mary's Community Primary School,Primary School,3,Yorkshire and the Humber,Doncaster,DN10 3YJ,2002
460,St Mary's Primary School,Primary School,6,East of England,Peterborough,PE16 7FU,1967
461,Beech Junior School,Primary School,7,Greater London,Ealing,W49 3FD,1915
462,Pinewood Catholic Primary School,Primary School,6,East of England,Cambridge,CB45 4FS,1992
463,Hillside C of E Primary School,Primary School,3,Yorkshire and the Humber,Bradford,BD18 2YR,1905
464,Park Catholic Primary School,Primary School,2,North West England,Lancaster,LA36 2JX,1943
465,Hilltop Primary School,Primary School,3,Yorkshire and the Humber,Doncaster,DN27 9ZW,1957
466,Southfield Primary School,Primary School,8,South East England,Southampton,SO64 7EJ,1941
467,St Thomas' Primary School,Primary School,5,West Midlands,Worcester,WR41 3RY,1972
468,Hilltop C of E Primary School,Primary School,5,West Midlands,Worcester,WR76 2AL,1884
469,King Edward Junior School,Primary School,8,South East England,Oxford,OX99 7SR,2008
470,The Grove Catholic Primary School,Primary School,7,Greater London,Camden,NW11 5DW,1951
471,The Grove Infant School,Primary School,11,Wales,Swansea,SA76 2NS,1980
472,St Paul's Community Primary School,Primary School,9,South West England,Bath,BA56 2TZ,1902
473,Greenview Primary School,Primary School,3,Yorkshire and the Humber,York,YO64 6WW,1921
474,Mount Pleasant C of E Primary School,Primary School,4,East Midlands,Derby,DE43 7LW,1887
475,Queen Elizabeth Church School,Primary School,7,Greater London,Westminster,SW47 1UY,2010
476,Westfield Primary School,Primary School,7,Greater London,Croydon,CR47 7FG,2000
477,The Manor Primary Academy,Primary School,11,Wales,Cardiff,CF42 4SP,1937
478,The Avenue Infant School,Primary School,8,South East England,Oxford,OX65 1GJ,1910
479,Cedar C of E Primary School,Primary School,4,East Midlands,Nottingham,NG37 5PD,1999
480,Beech Community Primary School,Primary School,6,East of England,Cambridge,CB73 5ZJ,1954
481,Queen Elizabeth Community Primary School,Primary School,5,West Midlands,Worcester,WR98 4FA,2019
482,Meadow Infant School,Primary School,11,Wales,Cardiff,CF43 1RN,1882
483,Meadow Primary Academy,Primary School,7,Greater London,Camden,NW59 2YE,1975
484,Ashwood Primary School,Primary School,6,East of England,Luton,LU85 3JN,1991
485,Park Church School,Primary School,8,South East England,Brighton,BN30 2HF,1949
486,St George's Catholic Primary School,Primary School,4,East Midlands,Northampton,NN22 8TP,1907
487,Holy Trinity C of E Primary School,Primary School,2,North West England,Blackpool,FY88 5ZB,1920
488,St Andrew's Community Primary School,Primary School,8,South East England,Milton Keynes,MK51 9BN,1971
489,Maple Community Primary School,Primary School,8,South East England,Reading,RG60 2FE,1904
490,Hilltop Community Primary School,Primary School,7,Greater London,Hackney,E26 7QD,1913
491,St Thomas' Community Primary School,Primary School,6,East of England,Ipswich,IP17 2PE,1993
492,Oakwood Infant School,Primary School,7,Greater London,Ealing,W24 5LT,1934
493,Northfield Primary Academy,Primary School,10,Scotland,Edinburgh,EH54 4WJ,1915
494,Valley Primary School,Primary School,3,Yorkshire and the Humber,Hull,HU92 6UX,1977
495,Elm Junior School,Primary School,4,East Midlands,Derby,DE4 6ZJ,1926
496,Town End Infant School,Primary School,7,Greater London,Hackney,E21 2JJ,1939
497,Hawthorn Catholic Primary School,Primary School,8,South East England,Milton Keynes,MK31 6QY,1925
498,Oakwood Church School,Primary School,7,Greater London,Westminster,SW12 1JZ,1889
499,Albert Primary School,Primary School,8,South East England,Portsmouth,PO79 4FP,1964
500,Sacred Heart Catholic Primary School,Primary School,9,South West England,Exeter,EX68 6DQ,1908
501,Garden Infant School,Primary School,9,South West England,Gloucester,GL91 9ZQ,1924
502,Brookfield Junior School,Primary School,8,South East England,Portsmouth,PO23 1YR,1912
503,Forestdale C of E Primary School,Primary School,10,Scotland,Stirling,FK19 6DJ,2007
504,Greenfield C of E Primary School,Primary School,2,North West England,Preston,PR58 1LH,1965
505,Valley C of E Primary School,Primary School,8,South East England,Oxford,OX7 7TS,1880
506,St George's Church School,Primary School,1,North East England,Middlesbrough,TS21 8DB,1937
507,St Thomas' Infant School,Primary School,8,South East England,Brighton,BN49 3DX,1923
508,Highfield Church School,Primary School,1,North East England,Newcastle upon Tyne,NE56 3ZS,1887
509,Riverside Primary Academy,Primary School,7,Greater London,London,SW34 5NJ,2018
510,The Avenue Church School,Primary School,7,Greater London,Ealing,W7 6AS,1919
511,Riverside C of E Primary School,Primary School,7,Greater London,Hackney,E27 3ND,1886
512,Albert Church School,Primary School,5,West Midlands,Birmingham,B12 9RG,1947
513,Beech Catholic Primary School,Primary School,2,North West England,Lancaster,LA6 5TT,1994
514,Sacred Heart C of E Primary School,Primary School,8,South East England,Milton Keynes,MK86 6XS,1901
515,Albert Junior School,Primary School,1,North East England,Gateshead,NE51 1WY,1900
516,Holy Trinity Church School,Primary School,11,Wales,Wrexham,LL22 4HF,1924
517,Riverside Catholic Primary School,Primary School,7,Greater London,London,SW41 2DR,1946
518,Park Junior School,Primary School,6,East of England,Colchester,CO59 1ZY,2013
519,St George's C of E Primary School,Primary School,6,East of England,Peterborough,PE69 6SL,1953
520,Sacred Heart Primary Academy,Primary School,2,North West England,Lancaster,LA51 6JB,1889
521,Meadow Catholic Primary School,Primary School,9,South West England,Exeter,EX96 8PL,1956
522,Riverside Church School,Primary School,9,South West England,Bournemouth,BH53 8WQ,1934
523,Valley Catholic Primary School,Primary School,10,Scotland,Stirling,FK40 9RF,1896
524,Oakwood Community Primary School,Primary School,4,East Midlands,Northampton,NN8 4BT,1931
525,Victoria Primary Academy,Primary School,7,Greater London,Bromley,BR88 1JQ,1911
526,Greenfield Community Primary School,Primary School,5,West Midlands,Stoke-on-Trent,ST83 4HL,1936
527,St John's Primary School,Primary School,3,Yorkshire and the Humber,Hull,HU17 3ZA,2001
528,Hawthorn Church School,Primary School,8,South East England,Portsmouth,PO28 8NW,1944
529,Ashwood C of E Primary School,Primary School,10,Scotland,Dundee,DD66 6XZ,1881
530,Forestdale Infant School,Primary School,3,Yorkshire and the Humber,York,YO34 5HF,1950
531,Lakeside Infant School,Primary School,6,East of England,Norwich,NR93 1UN,1915
532,Cedar Primary Academy,Primary School,8,South East England,Southampton,SO75 4PJ,1889
533,Albert Catholic Primary School,Primary School,9,South West England,Gloucester,GL93 9GP,1946
534,Willow Infant School,Primary School,3,Yorkshire and the Humber,Sheffield,S34 5TE,1975
535,Riverside Infant School,Primary School,5,West Midlands,Worcester,WR73 8FP,1984
536,Park Primary School,Primary School,10,Scotland,Glasgow,G58 5HG,1881
