record_id,institution_id,year,rating,overall_score,student_satisfaction_pct,graduate_outcome_pct,attendance_rate_pct
600,200,2024,Requires Improvement,53,,,98.9
601,201,2022,Good,68,,,93.7
602,201,2023,Good,67,,,92.0
603,201,2024,Good,67,,,88.8
604,202,2022,Good,72,,,92.4
605,202,2023,Outstanding,85,,,94.6
606,202,2024,Good,70,,,92.7
607,203,2022,Outstanding,88,,,88.8
608,203,2023,Good,81,,,86.0
609,203,2024,Good,71,,,98.0
610,204,2022,Good,72,,,85.3
611,204,2023,Outstanding,95,,,94.2
612,204,2024,Good,80,,,90.0
613,205,2022,Good,72,,,98.8
614,205,2023,Good,82,,,90.7
615,205,2024,Good,65,,,88.1
616,206,2022,Outstanding,97,,,91.8
617,206,2023,Requires Improvement,54,,,91.7
618,206,2024,Good,80,,,86.5
619,207,2022,Inadequate,41,,,94.3
620,207,2023,Good,71,,,98.5
621,207,2024,Good,75,,,96.3
622,208,2022,Good,84,,,86.5
623,208,2023,Good,83,,,95.6
624,208,2024,Good,74,,,98.8
625,209,2022,Inadequate,33,,,86.0
626,209,2023,Good,71,,,89.2
627,209,2024,Good,66,,,88.0
628,210,2022,Requires Improvement,48,,,96.8
629,210,2023,Good,65,,,87.4
630,210,2024,Outstanding,90,,,97.3
631,211,2022,Good,65,,,89.8
632,211,2023,Good,78,,,96.5
633,211,2024,Good,71,,,88.5
634,212,2022,Good,74,,,97.9
635,212,2023,Good,75,,,87.8
636,212,2024,Good,71,,,86.1
637,213,2022,Good,69,,,95.3
638,213,2023,Outstanding,94,,,93.8
639,213,2024,Good,82,,,90.4
640,214,2022,Good,71,,,95.7
641,214,2023,Good,69,,,85.8
642,214,2024,Good,74,,,94.6
643,215,2022,Good,69,,,88.1
644,215,2023,Outstanding,94,,,95.9
645,215,2024,Outstanding,100,,,97.1
646,216,2022,Good,74,,,92.1
647,216,2023,Good,75,,,93.9
648,216,2024,Good,69,,,94.6
649,217,2022,Good,78,,,86.8
650,217,2023,Good,75,,,95.7
651,217,2024,Good,79,,,90.2
652,218,2022,Requires Improvement,48,,,92.4
653,218,2023,Good,76,,,91.0
654,218,2024,Good,68,,,87.7
655,219,2022,Outstanding,86,,,85.4
656,219,2023,Requires Improvement,59,,,96.8
657,219,2024,Good,70,,,92.8
658,220,2022,Good,82,,,97.0
659,220,2023,Good,76,,,89.9
660,220,2024,Outstanding,91,,,87.0
661,221,2022,Good,76,,,96.5
662,221,2023,Outstanding,90,,,97.0
663,221,2024,Good,66,,,93.9
664,222,2022,Inadequate,28,,,90.9
665,222,2023,Good,73,,,91.7
666,222,2024,Good,72,,,98.1
667,223,2022,Good,67,,,86.4
668,223,2023,Good,66,,,87.6
669,223,2024,Inadequate,34,,,99.0
670,224,2022,Good,84,,,85.2
671,224,2023,Good,81,,,91.7
672,224,2024,Outstanding,95,,,95.0
673,225,2022,Good,81,,,97.1
674,225,2023,Good,80,,,92.1
675,225,2024,Outstanding,94,,,91.8
676,226,2022,Requires Improvement,57,,,86.5
677,226,2023,Good,74,,,93.8
678,226,2024,Good,74,,,89.4
679,227,2022,Good,84,,,88.7
680,227,2023,Good,73,,,97.8
681,227,2024,Requires Improvement,48,,,96.8
682,228,2022,Good,72,,,86.9
683,228,2023,Good,74,,,87.2
684,228,2024,Good,65,,,93.5
685,229,2022,Good,78,,,86.1
686,229,2023,Requires Improvement,64,,,94.2
687,229,2024,Good,78,,,91.4
688,230,2022,Outstanding,93,,,88.7
689,230,2023,Requires Improvement,47,,,85.2
690,230,2024,Requires Improvement,46,,,89.5
691,231,2022,Good,66,,,97.7
692,231,2023,Good,76,,,86.5
693,231,2024,Outstanding,94,,,91.1
694,232,2022,Good,71,,,95.8
695,232,2023,Good,76,,,96.5
696,232,2024,Good,68,,,91.8
697,233,2022,Outstanding,90,,,88.4
698,233,2023,Requires Improvement,45,,,95.5
699,233,2024,Outstanding,88,,,96.4
700,234,2022,Outstanding,87,,,86.8
701,234,2023,Outstanding,100,,,89.3
702,234,2024,Good,81,,,92.5
703,235,2022,Outstanding,88,,,87.5
704,235,2023,Good,81,,,87.0
705,235,2024,Outstanding,98,,,93.1
706,236,2022,Good,83,,,94.3
707,236,2023,Good,84,,,85.1
708,236,2024,Outstanding,92,,,89.7
709,237,2022,Good,77,,,88.3
710,237,2023,Good,80,,,93.0
711,237,2024,Inadequate,31,,,87.0
712,238,2022,Good,79,,,96.1
713,238,2023,Good,66,,,86.7
714,238,2024,Good,71,,,86.6
715,239,2022,Good,73,,,98.7
716,239,2023,Good,69,,,85.8
717,239,2024,Outstanding,94,,,95.4
718,240,2022,Good,79,,,92.3
719,240,2023,Requires Improvement,51,,,93.6
720,240,2024,Good,77,,,88.2
721,241,2022,Requires Improvement,54,,,98.8
722,241,2023,Good,80,,,93.5
723,241,2024,Requires Improvement,64,,,88.1
724,242,2022,Good,67,,,95.0
725,242,2023,Outstanding,94,,,94.4
726,242,2024,Good,77,,,98.6
727,243,2022,Good,65,,,85.2
728,243,2023,Requires Improvement,58,,,91.6
729,243,2024,Outstanding,98,,,93.3
730,244,2022,Good,73,,,92.8
731,244,2023,Good,76,,,91.0
732,244,2024,Outstanding,87,,,86.5
733,245,2022,Requires Improvement,59,,,90.9
734,245,2023,Good,83,,,93.2
735,245,2024,Good,75,,,94.2
736,246,2022,Good,80,,,94.6
737,246,2023,Outstanding,96,,,86.9
738,246,2024,Outstanding,87,,,97.1
739,247,2022,Good,70,,,91.7
740,247,2023,Outstanding,99,,,87.6
741,247,2024,Good,76,,,98.8
742,248,2022,Requires Improvement,49,,,89.6
743,248,2023,Good,65,,,98.0
744,248,2024,Good,81,,,87.9
745,249,2022,Outstanding,92,,,88.1
746,249,2023,Good,81,,,95.8
747,249,2024,Outstanding,95,,,93.9
748,250,2022,Good,69,,,88.9
749,250,2023,Good,74,,,89.5
750,250,2024,Inadequate,25,,,97.1
751,251,2022,Good,81,,,93.9
752,251,2023,Outstanding,88,,,91.0
753,251,2024,Inadequate,41,,,86.0
754,252,2022,Good,78,,,90.6
755,252,2023,Outstanding,91,,,90.7
756,252,2024,Good,66,,,88.4
757,253,2022,Outstanding,96,,,88.6
758,253,2023,Good,74,,,86.7
759,253,2024,Good,82,,,86.0
760,254,2022,Good,74,,,95.5
761,254,2023,Good,76,,,86.5
762,254,2024,Good,84,,,97.6
763,255,2022,Good,73,,,92.0
764,255,2023,Good,82,,,98.0
765,255,2024,Requires Improvement,60,,,89.7
766,256,2022,Requires Improvement,49,,,92.0
767,256,2023,Outstanding,85,,,92.6
768,256,2024,Good,65,,,98.5
769,257,2022,Requires Improvement,57,,,98.3
770,257,2023,Outstanding,95,,,98.3
771,257,2024,Good,77,,,95.1
772,258,2022,Good,77,,,97.2
773,258,2023,Good,71,,,89.1
774,258,2024,Good,71,,,95.1
775,259,2022,Good,76,,,89.3
776,259,2023,Good,69,,,87.7
777,259,2024,Good,75,,,88.8
778,260,2022,Good,83,,,95.1
779,260,2023,Good,79,,,94.7
780,260,2024,Good,81,,,89.0
781,261,2022,Good,84,,,91.6
782,261,2023,Requires Improvement,49,,,94.5
783,261,2024,Good,82,,,91.9
784,262,2022,Good,83,,,87.0
785,262,2023,Good,83,,,86.8
786,262,2024,Good,79,,,88.1
787,263,2022,Good,65,,,93.4
788,263,2023,Good,73,,,97.3
789,263,2024,Good,72,,,93.8
790,264,2022,Good,80,,,88.9
791,264,2023,Good,80,,,97.3
792,264,2024,Good,78,,,90.3
793,265,2022,Good,80,,,92.6
794,265,2023,Good,84,,,94.5
795,265,2024,Good,80,,,92.3
796,266,2022,Good,75,,,90.3
797,266,2023,Outstanding,85,,,89.3
798,266,2024,Good,67,,,85.3
799,267,2022,Good,74,,,92.5
800,267,2023,Good,73,,,94.8
801,267,2024,Good,72,,,86.5
802,268,2022,Good,78,,,97.3
803,268,2023,Good,69,,,86.4
804,268,2024,Requires Improvement,53,,,90.9
805,269,2022,Good,77,,,94.8
806,269,2023,Good,68,,,95.6
807,269,2024,Good,66,,,91.4
808,270,2022,Good,66,,,85.9
809,270,2023,Good,66,,,87.1
810,270,2024,Inadequate,30,,,93.1
811,271,2022,Good,78,,,92.3
812,271,2023,Good,76,,,89.8
813,271,2024,Good,80,,,98.2
814,272,2022,Outstanding,90,,,91.3
815,272,2023,Inadequate,28,,,92.1
816,272,2024,Good,74,,,87.4
817,273,2022,Good,68,,,96.7
818,273,2023,Outstanding,94,,,93.9
819,273,2024,Good,79,,,96.2
820,274,2022,Good,79,,,95.8
821,274,2023,Requires Improvement,52,,,92.1
822,274,2024,Requires Improvement,48,,,92.7
823,275,2022,Good,71,,,94.0
824,275,2023,Outstanding,95,,,88.5
825,275,2024,Good,77,,,89.6
826,276,2022,Outstanding,90,,,94.2
827,276,2023,Inadequate,23,,,92.5
828,276,2024,Requires Improvement,45,,,94.6
829,277,2022,Good,79,,,88.5
830,277,2023,Good,73,,,85.3
831,277,2024,Good,75,,,98.3
832,278,2022,Requires Improvement,56,,,97.5
833,278,2023,Outstanding,89,,,93.3
834,278,2024,Good,77,,,90.1
835,279,2022,Good,73,,,89.0
836,279,2023,Inadequate,31,,,97.9
837,279,2024,Requires Improvement,48,,,91.1
838,280,2022,Requires Improvement,63,,,94.7
839,280,2023,Outstanding,91,,,92.6
840,280,2024,Good,71,,,87.2
841,281,2022,Outstanding,93,,,97.3
842,281,2023,Outstanding,85,,,98.1
843,281,2024,Good,82,,,87.0
844,282,2022,Requires Improvement,63,,,88.1
845,282,2023,Good,66,,,87.5
846,282,2024,Outstanding,98,,,87.1
847,283,2022,Outstanding,85,,,96.7
848,283,2023,Good,71,,,86.1
849,283,2024,Good,66,,,90.1
850,284,2022,Good,66,,,90.2
851,284,2023,Good,84,,,87.0
852,284,2024,Good,79,,,93.6
853,285,2022,Requires Improvement,58,,,92.6
854,285,2023,Requires Improvement,64,,,96.0
855,285,2024,Good,84,,,93.0
856,286,2022,Good,84,,,92.9
857,286,2023,Good,82,,,85.1
858,286,2024,Good,81,,,95.5
859,287,2022,Good,76,,,90.5
860,287,2023,Good,67,,,96.1
861,287,2024,Good,78,,,86.6
862,288,2022,Inadequate,42,,,90.1
863,288,2023,Outstanding,94,,,89.1
864,288,2024,Outstanding,87,,,87.8
865,289,2022,Outstanding,97,,,85.6
866,289,2023,Outstanding,91,,,95.9
867,289,2024,Good,75,,,95.2
868,290,2022,Good,67,,,97.1
869,290,2023,Outstanding,96,,,96.3
870,290,2024,Outstanding,88,,,94.9
871,291,2022,Outstanding,90,,,85.9
872,291,2023,Good,81,,,91.8
873,291,2024,Inadequate,38,,,93.3
874,292,2022,Inadequate,42,,,93.4
875,292,2023,Good,81,,,85.0
876,292,2024,Requires Improvement,50,,,89.3
877,293,2022,Outstanding,89,,,95.2
878,293,2023,Good,76,,,93.5
879,293,2024,Good,72,,,91.2
880,294,2022,Good,84,,,91.1
881,294,2023,Requires Improvement,52,,,90.1
882,294,2024,Good,66,,,88.9
883,295,2022,Good,69,,,91.4
884,295,2023,Outstanding,98,,,98.3
885,295,2024,Good,67,,,93.0
886,296,2022,Good,69,,,88.4
887,296,2023,Good,76,,,90.5
888,296,2024,Good,67,,,93.5
889,297,2022,Good,74,,,88.8
890,297,2023,Outstanding,98,,,90.5
891,297,2024,Good,79,,,96.0
892,298,2022,Outstanding,94,,,88.8
893,298,2023,Good,65,,,93.1
894,298,2024,Good,69,,,94.4
895,299,2022,Requires Improvement,57,,,94.0
896,299,2023,Outstanding,97,,,94.1
897,299,2024,Good,67,,,85.9
898,300,2022,Good,84,,,95.2
899,300,2023,Good,65,,,87.6
900,300,2024,Requires Improvement,63,,,98.4
901,301,2022,Outstanding,95,,,88.9
902,301,2023,Outstanding,90,,,92.2
903,301,2024,Requires Improvement,57,,,88.3
904,302,2022,Outstanding,85,,,95.5
905,302,2023,Good,82,,,89.4
906,302,2024,Good,68,,,93.5
907,303,2022,Good,80,,,96.6
908,303,2023,Requires Improvement,51,,,93.4
909,303,2024,Inadequate,22,,,91.3
910,304,2022,Good,69,,,93.1
911,304,2023,Good,80,,,87.4
912,304,2024,Good,76,,,94.4
913,305,2022,Outstanding,94,,,97.9
914,305,2023,Requires Improvement,49,,,98.7
915,305,2024,Good,83,,,90.3
916,306,2022,Good,82,,,88.3
917,306,2023,Good,66,,,98.0
918,306,2024,Good,84,,,93.5
919,307,2022,Requires Improvement,51,,,98.2
920,307,2023,Good,75,,,90.4
921,307,2024,Requires Improvement,48,,,89.1
922,308,2022,Outstanding,95,,,88.3
923,308,2023,Good,66,,,92.7
924,308,2024,Good,77,,,96.9
925,309,2022,Good,72,,,94.5
926,309,2023,Good,84,,,95.1
927,309,2024,Good,71,,,89.5
928,310,2022,Good,75,,,90.0
929,310,2023,Good,71,,,96.4
930,310,2024,Outstanding,85,,,94.0
931,311,2022,Outstanding,100,,,88.1
932,311,2023,Good,73,,,93.3
933,311,2024,Good,75,,,98.7
934,312,2022,Good,69,,,94.6
935,312,2023,Good,73,,,88.1
936,312,2024,Good,68,,,94.8
937,313,2022,Good,72,,,94.0
938,313,2023,Good,72,,,88.8
939,313,2024,Outstanding,91,,,97.7
940,314,2022,Good,76,,,91.0
941,314,2023,Good,84,,,96.3
942,314,2024,Good,71,,,97.2
943,315,2022,Good,78,,,87.0
944,315,2023,Good,68,,,85.6
945,315,2024,Good,67,,,91.7
946,316,2022,Outstanding,96,,,89.2
947,316,2023,Requires Improvement,58,,,97.2
948,316,2024,Good,73,,,93.9
949,317,2022,Good,79,,,96.5
950,317,2023,Good,81,,,94.5
951,317,2024,Good,79,,,96.4
952,318,2022,Good,69,,,95.3
953,318,2023,Good,78,,,92.6
954,318,2024,Good,66,,,96.5
955,319,2022,Good,80,,,98.0
956,319,2023,Good,83,,,95.5
957,319,2024,Good,80,,,92.8
958,320,2022,Good,71,,,94.8
959,320,2023,Requires Improvement,62,,,94.3
960,320,2024,Outstanding,100,,,91.4
961,321,2022,Good,74,,,91.0
962,321,2023,Good,77,,,97.2
963,321,2024,Good,67,,,88.2
964,322,2022,Outstanding,96,,,95.2
965,322,2023,Good,78,,,98.5
966,322,2024,Requires Improvement,54,,,98.4
967,323,2022,Good,66,,,88.9
968,323,2023,Good,78,,,85.1
969,323,2024,Good,74,,,89.8
970,324,2022,Outstanding,88,,,98.7
971,324,2023,Good,78,,,86.7
972,324,2024,Good,78,,,97.7
973,325,2022,Good,80,,,94.7
974,325,2023,Good,77,,,98.7
975,325,2024,Good,76,,,94.1
976,326,2022,Good,76,,,97.5
977,326,2023,Outstanding,89,,,92.4
978,326,2024,Outstanding,100,,,97.6
979,327,2022,Good,74,,,88.4
980,327,2023,Good,71,,,96.9
981,327,2024,Good,77,,,88.7
982,328,2022,Outstanding,88,,,90.4
983,328,2023,Good,80,,,85.6
984,328,2024,Good,74,,,93.4
985,329,2022,Good,71,,,95.0
986,329,2023,Good,67,,,86.4
987,329,2024,Good,74,,,85.5
988,330,2022,Good,83,,,96.4
989,330,2023,Requires Improvement,47,,,95.9
990,330,2024,Good,78,,,89.5
991,331,2022,Good,75,,,85.4
992,331,2023,Outstanding,88,,,96.5
993,331,2024,Good,73,,,88.8
994,332,2022,Outstanding,91,,,97.3
995,332,2023,Outstanding,86,,,89.6
996,332,2024,Good,73,,,97.0
997,333,2022,Good,71,,,92.4
998,333,2023,Outstanding,93,,,98.8
999,333,2024,Good,69,,,89.2
1000,334,2022,Good,79,,,85.2
1001,334,2023,Outstanding,99,,,98.9
1002,334,2024,Good,84,,,88.9
1003,335,2022,Good,81,,,91.0
1004,335,2023,Good,84,,,90.4
1005,335,2024,Good,76,,,97.0
1006,336,2022,Inadequate,21,,,90.1
1007,336,2023,Good,73,,,93.4
1008,336,2024,Good,66,,,94.2
1009,337,2022,Good,76,,,92.5
1010,337,2023,Good,78,,,86.8
1011,337,2024,Inadequate,31,,,87.5
1012,338,2022,Outstanding,90,,,90.6
1013,338,2023,Requires Improvement,57,,,95.6
1014,338,2024,Good,80,,,92.2
1015,339,2022,Good,78,,,95.5
1016,339,2023,Good,83,,,85.7
1017,339,2024,Good,78,,,86.8
1018,340,2022,Outstanding,90,,,90.6
1019,340,2023,Good,77,,,91.7
1020,340,2024,Requires Improvement,52,,,88.0
1021,341,2022,Outstanding,95,,,89.7
1022,341,2023,Outstanding,89,,,97.5
1023,341,2024,Good,73,,,98.5
1024,342,2022,Outstanding,98,,,88.5
1025,342,2023,Outstanding,90,,,92.2
1026,342,2024,Outstanding,95,,,92.8
1027,343,2022,Requires Improvement,51,,,85.1
1028,343,2023,Good,65,,,93.9
1029,343,2024,Outstanding,99,,,87.8
1030,344,2022,Outstanding,88,,,96.6
1031,344,2023,Good,77,,,88.0
1032,344,2024,Good,79,,,86.5
1033,345,2022,Good,84,,,86.9
1034,345,2023,Good,78,,,98.0
1035,345,2024,Requires Improvement,63,,,85.3
1036,346,2022,Good,65,,,87.6
1037,346,2023,Good,82,,,89.8
1038,346,2024,Good,65,,,97.5
1039,347,2022,Good,66,,,95.9
1040,347,2023,Outstanding,88,,,87.6
1041,347,2024,Good,72,,,93.5
1042,348,2022,Requires Improvement,61,,,92.5
1043,348,2023,Good,71,,,91.1
1044,348,2024,Good,70,,,88.2
1045,349,2022,Requires Improvement,61,,,85.7
1046,349,2023,Good,68,,,95.5
1047,349,2024,Outstanding,88,,,90.7
1048,350,2022,Good,67,,,86.3
1049,350,2023,Good,78,,,91.8
1050,350,2024,Good,71,,,85.6
1051,351,2022,Good,75,,,92.2
1052,351,2023,Good,67,,,97.3
1053,351,2024,Requires Improvement,53,,,90.9
1054,352,2022,Good,68,,,95.9
1055,352,2023,Requires Improvement,47,,,97.3
1056,352,2024,Good,80,,,86.4
1057,353,2022,Requires Improvement,45,,,88.5
1058,353,2023,Good,66,,,96.7
1059,353,2024,Requires Improvement,54,,,91.2
1060,354,2022,Requires Improvement,50,,,90.6
1061,354,2023,Good,78,,,96.9
1062,354,2024,Requires Improvement,48,,,85.0
1063,355,2022,Outstanding,93,,,98.0
1064,355,2023,Good,77,,,92.3
1065,355,2024,Good,78,,,91.6
1066,356,2022,Good,66,,,88.9
1067,356,2023,Requires Improvement,50,,,90.2
1068,356,2024,Good,77,,,94.0
1069,357,2022,Good,72,,,98.5
1070,357,2023,Outstanding,94,,,87.8
1071,357,2024,Outstanding,100,,,95.0
1072,358,2022,Outstanding,85,,,89.6
1073,358,2023,Good,80,,,98.5
1074,358,2024,Good,67,,,88.4
1075,359,2022,Good,69,,,90.3
1076,359,2023,Outstanding,98,,,89.6
1077,359,2024,Requires Improvement,60,,,88.0
1078,360,2022,Outstanding,96,,,86.1
1079,360,2023,Good,71,,,88.6
1080,360,2024,Good,73,,,92.8
1081,361,2022,Good,79,,,95.7
1082,361,2023,Good,67,,,94.0
1083,361,2024,Outstanding,89,,,94.8
1084,362,2022,Good,75,,,91.2
1085,362,2023,Inadequate,24,,,93.7
1086,362,2024,Good,74,,,95.2
1087,363,2022,Good,72,,,91.8
1088,363,2023,Good,67,,,95.9
1089,363,2024,Good,75,,,91.2
1090,364,2022,Good,79,,,93.8
1091,364,2023,Good,68,,,96.0
1092,364,2024,Outstanding,95,,,92.7
1093,365,2022,Good,66,,,88.6
1094,365,2023,Good,68,,,96.1
1095,365,2024,Outstanding,91,,,88.7
1096,366,2022,Requires Improvement,56,,,87.3
1097,366,2023,Outstanding,96,,,87.9
1098,366,2024,Requires Improvement,61,,,85.1
1099,367,2022,Outstanding,86,,,90.7
1100,367,2023,Outstanding,85,,,91.3
1101,367,2024,Requires Improvement,61,,,89.2
1102,368,2022,Good,69,,,85.9
1103,368,2023,Good,71,,,94.3
1104,368,2024,Good,75,,,88.1
1105,369,2022,Good,70,,,89.3
1106,369,2023,Requires Improvement,64,,,98.2
1107,369,2024,Good,77,,,87.9
1108,370,2022,Inadequate,30,,,90.4
1109,370,2023,Outstanding,85,,,96.9
1110,370,2024,Outstanding,99,,,90.7
1111,371,2022,Good,74,,,90.8
1112,371,2023,Requires Improvement,55,,,96.4
1113,371,2024,Outstanding,89,,,95.9
1114,372,2022,Good,78,,,98.9
1115,372,2023,Good,80,,,88.4
1116,372,2024,Outstanding,93,,,93.1
1117,373,2022,Outstanding,89,,,87.1
1118,373,2023,Good,73,,,93.1
1119,373,2024,Good,66,,,90.5
1120,374,2022,Good,74,,,90.6
1121,374,2023,Good,71,,,93.5
1122,374,2024,Good,68,,,92.6
1123,375,2022,Good,84,,,85.1
1124,375,2023,Good,76,,,92.3
1125,375,2024,Good,80,,,96.4
1126,376,2022,Inadequate,22,,,97.1
1127,376,2023,Good,71,,,90.6
1128,376,2024,Good,66,,,88.3
1129,377,2022,Outstanding,94,,,94.8
1130,377,2023,Good,77,,,94.1
1131,377,2024,Outstanding,96,,,86.8
1132,378,2022,Good,78,,,90.8
1133,378,2023,Good,65,,,97.8
1134,378,2024,Good,75,,,88.6
1135,379,2022,Good,65,,,94.5
1136,379,2023,Good,65,,,88.6
1137,379,2024,Good,78,,,99.0
1138,380,2022,Good,72,,,86.2
1139,380,2023,Good,67,,,87.1
1140,380,2024,Outstanding,96,,,95.9
1141,381,2022,Good,66,,,92.8
1142,381,2023,Outstanding,92,,,86.3
1143,381,2024,Good,71,,,93.5
1144,382,2022,Good,82,,,92.5
1145,382,2023,Good,83,,,85.1
1146,382,2024,Good,67,,,86.9
1147,383,2022,Requires Improvement,48,,,98.7
1148,383,2023,Good,78,,,91.4
1149,383,2024,Good,81,,,94.8
1150,384,2022,Good,76,,,95.4
1151,384,2023,Good,84,,,95.2
1152,384,2024,Good,84,,,91.8
1153,385,2022,Good,80,,,93.7
1154,385,2023,Outstanding,92,,,86.1
1155,385,2024,Requires Improvement,45,,,96.7
1156,386,2022,Good,84,,,94.5
1157,386,2023,Good,78,,,93.9
1158,386,2024,Outstanding,93,,,96.4
1159,387,2022,Good,73,,,86.0
1160,387,2023,Requires Improvement,58,,,91.8
1161,387,2024,Good,71,,,98.2
1162,388,2022,Good,71,,,95.4
1163,388,2023,Requires Improvement,52,,,95.7
1164,388,2024,Good,68,,,98.1
1165,389,2022,Good,78,,,87.3
1166,389,2023,Good,80,,,85.5
1167,389,2024,Outstanding,89,,,87.8
1168,390,2022,Good,77,,,94.1
1169,390,2023,Outstanding,96,,,85.3
1170,390,2024,Good,84,,,93.3
1171,391,2022,Good,69,,,98.2
1172,391,2023,Outstanding,96,,,96.0
1173,391,2024,Outstanding,99,,,98.2
1174,392,2022,Good,83,,,94.9
1175,392,2023,Good,72,,,92.8
1176,392,2024,Inadequate,32,,,92.2
1177,393,2022,Good,72,,,89.7
1178,393,2023,Good,80,,,95.2
1179,393,2024,Outstanding,87,,,85.6
1180,394,2022,Good,76,,,86.9
1181,394,2023,Good,71,,,88.9
1182,394,2024,Good,75,,,97.6
1183,395,2022,Requires Improvement,62,,,86.9
1184,395,2023,Requires Improvement,60,,,92.6
1185,395,2024,Outstanding,98,,,96.9
1186,396,2022,Good,72,,,94.4
1187,396,2023,Good,81,,,91.2
1188,396,2024,Good,80,,,97.1
1189,397,2022,Good,76,,,86.4
1190,397,2023,Good,77,,,96.8
1191,397,2024,Good,74,,,90.6
1192,398,2022,Good,84,,,90.8
1193,398,2023,Outstanding,100,,,97.2
1194,398,2024,Good,65,,,90.4
1195,399,2022,Good,66,,,95.3
1196,399,2023,Good,65,,,89.1
1197,399,2024,Good,67,,,95.0
1198,400,2022,Requires Improvement,49,,,86.2
1199,400,2023,Good,74,,,92.3
1200,400,2024,Good,80,,,96.5
1201,401,2022,Requires Improvement,56,,,93.6
1202,401,2023,Good,65,,,89.5
1203,401,2024,Outstanding,91,,,85.0
1204,402,2022,Good,70,,,98.9
1205,402,2023,Outstanding,94,,,96.8
1206,402,2024,Good,75,,,85.1
1207,403,2022,Outstanding,96,,,94.2
1208,403,2023,Outstanding,94,,,92.3
1209,403,2024,Good,65,,,85.2
1210,404,2022,Good,68,,,92.6
1211,404,2023,Good,75,,,95.2
1212,404,2024,Good,75,,,91.2
1213,405,2022,Good,83,,,96.7
1214,405,2023,Requires Improvement,48,,,88.0
1215,405,2024,Good,81,,,88.5
1216,406,2022,Good,69,,,91.5
1217,406,2023,Good,69,,,87.0
1218,406,2024,Good,72,,,94.8
1219,407,2022,Requires Improvement,52,,,95.0
1220,407,2023,Good,70,,,98.6
1221,407,2024,Good,78,,,95.9
1222,408,2022,Good,84,,,89.5
1223,408,2023,Good,71,,,85.4
1224,408,2024,Good,66,,,88.9
1225,409,2022,Good,74,,,90.7
1226,409,2023,Requires Improvement,60,,,98.8
1227,409,2024,Outstanding,86,,,95.4
1228,410,2022,Good,66,,,97.1
1229,410,2023,Good,76,,,86.5
1230,410,2024,Good,80,,,92.5
1231,411,2022,Good,66,,,88.9
1232,411,2023,Good,74,,,92.8
1233,411,2024,Good,78,,,92.0
1234,412,2022,Outstanding,98,,,85.9
1235,412,2023,Good,70,,,87.0
1236,412,2024,Good,77,,,89.9
1237,413,2022,Good,83,,,91.2
1238,413,2023,Good,76,,,98.0
1239,413,2024,Good,78,,,87.6
1240,414,2022,Good,79,,,92.9
1241,414,2023,Good,80,,,91.3
1242,414,2024,Good,77,,,91.1
1243,415,2022,Inadequate,23,,,89.2
1244,415,2023,Inadequate,22,,,95.8
1245,415,2024,Outstanding,95,,,89.2
1246,416,2022,Good,76,,,96.6
1247,416,2023,Outstanding,96,,,92.4
1248,416,2024,Good,78,,,86.8
1249,417,2022,Good,70,,,97.9
1250,417,2023,Outstanding,90,,,98.8
1251,417,2024,Requires Improvement,56,,,92.6
1252,418,2022,Requires Improvement,49,,,86.4
1253,418,2023,Good,83,,,91.7
1254,418,2024,Good,69,,,97.5
1255,419,2022,Good,69,,,96.4
1256,419,2023,Good,67,,,93.7
1257,419,2024,Good,67,,,94.8
1258,420,2022,Good,73,,,97.1
1259,420,2023,Good,78,,,97.3
1260,420,2024,Good,79,,,96.3
1261,421,2022,Outstanding,93,,,95.6
1262,421,2023,Good,72,,,88.6
1263,421,2024,Outstanding,95,,,96.7
1264,422,2022,Good,83,,,91.7
1265,422,2023,Good,75,,,90.2
1266,422,2024,Good,79,,,94.7
1267,423,2022,Good,81,,,88.4
1268,423,2023,Good,77,,,88.0
1269,423,2024,Good,75,,,94.0
1270,424,2022,Good,66,,,99.0
1271,424,2023,Good,84,,,92.2
1272,424,2024,Inadequate,26,,,86.7
1273,425,2022,Good,74,,,93.2
1274,425,2023,Good,76,,,85.5
1275,425,2024,Good,69,,,90.2
1276,426,2022,Good,84,,,88.5
1277,426,2023,Good,75,,,93.5
1278,426,2024,Outstanding,90,,,85.6
1279,427,2022,Good,78,,,87.7
1280,427,2023,Good,66,,,88.4
1281,427,2024,Good,78,,,87.9
1282,428,2022,Good,80,,,94.2
1283,428,2023,Good,83,,,90.0
1284,428,2024,Good,82,,,94.5
1285,429,2022,Inadequate,32,,,90.3
1286,429,2023,Good,68,,,96.6
1287,429,2024,Good,82,,,92.6
1288,430,2022,Good,76,,,89.9
1289,430,2023,Good,73,,,85.1
1290,430,2024,Requires Improvement,59,,,90.6
1291,431,2022,Good,82,,,96.8
1292,431,2023,Good,71,,,94.1
1293,431,2024,Good,71,,,96.7
1294,432,2022,Good,83,,,95.9
1295,432,2023,Outstanding,86,,,92.9
1296,432,2024,Requires Improvement,58,,,93.4
1297,433,2022,Good,67,,,92.3
1298,433,2023,Good,70,,,89.5
1299,433,2024,Good,76,,,86.3
1300,434,2022,Requires Improvement,61,,,86.0
1301,434,2023,Good,74,,,87.5
1302,434,2024,Good,82,,,95.9
1303,435,2022,Good,74,,,97.8
1304,435,2023,Good,82,,,95.6
1305,435,2024,Good,78,,,92.7
1306,436,2022,Good,66,,,88.2
1307,436,2023,Good,70,,,86.0
1308,436,2024,Outstanding,92,,,87.2
